ccn,state_or_region,reporting_entity_name_common,machine_readable_url
210056,MD,MedStar Good Samaritan Hospital,https://www.medstarhealth.org/-/media/project/mho/medstar/footer/price-transparency-disclosure/price-transparency-2022/520591607_medstar-good-samaritan-hospital_standard-charges.xlsx
210034,MD,MedStar Harbor Hospital,https://www.medstarhealth.org/-/media/project/mho/medstar/footer/price-transparency-disclosure/price-transparency-2022/520491660_medstar-harbor-hospital_standard-charges.xlsx
210018,MD,MedStar Montgomery Medical Center,https://www.medstarhealth.org/-/media/project/mho/medstar/footer/price-transparency-disclosure/price-transparency-2022/520646893_medstar-montgomery-medical-center_standard-charges.xlsx
093025,DC,MedStar National Rehabilitation Hospital,https://www.medstarhealth.org/-/media/project/mho/medstar/footer/price-transparency-disclosure/price-transparency-2022/medstar-national-rehabilitation-hospital_standard-charges.xlsx
210062,MD,MedStar Southern Maryland Hospital Center,https://www.medstarhealth.org/-/media/project/mho/medstar/footer/price-transparency-disclosure/price-transparency-2022/460726303_medstar-southern-maryland-hospital-center_standard-charges.xlsx
210028,MD,MedStar St. Mary's Hospital,https://www.medstarhealth.org/-/media/project/mho/medstar/footer/price-transparency-disclosure/price-transparency-2022/520619006_medstar-st-marys-hospital_standard-charges.xlsx
210024,MD,MedStar Union Memorial Hospital,https://www.medstarhealth.org/-/media/project/mho/medstar/footer/price-transparency-disclosure/price-transparency-2022/520591685_medstar-union-memorial-hospital_standard-charges.xlsx
090011,DC,MedStar Washington Hospital Center,https://www.medstarhealth.org/-/media/project/mho/medstar/footer/price-transparency-disclosure/price-transparency-2022/medstar-washington-hospital-center_standard-charges.xlsx
210012,MD,Sinai Hospital of Baltimore,https://www.lifebridgehealth.org/Uploads/Public/Documents/PriceTransparency/StandardCharges/2021/210012_SinaiHospital_rev10082021.xlsx
210040,MD,Northwest Hospital,https://www.lifebridgehealth.org/Uploads/Public/Documents/PriceTransparency/StandardCharges/Northwest-Hospital.xlsx
210033,MD,Carroll Hospital,https://www.lifebridgehealth.org/Uploads/Public/Documents/PriceTransparency/StandardCharges/2021/210033_CarrollHospital_rev10082021.xlsx
210064,MD,Levindale Hebrew Geriatric Center and Hospital,https://www.lifebridgehealth.org/Uploads/Public/Documents/PriceTransparency/StandardCharges/Levindale-2021.xlsx
210013,MD,Grace Medical Center,https://www.lifebridgehealth.org/Uploads/Public/Documents/PriceTransparency/StandardCharges/2021/210013_GraceMedical_rev10082021.xlsx
050280,MD,Mercy Medical Center,https://mdmercy.com/-/media/files/about-mercy/policies-and-documents/standard-charges2022.ashx
210048,MD,Howard County General Hospital,https://jhm-web-assets.s3.amazonaws.com/hopkinsmedicine/prod/charge-fees/522093120_HowardCountyGeneralHospital_standardcharges.csv
210009,MD,The Johns Hopkins Hospital,https://jhm-web-assets.s3.amazonaws.com/hopkinsmedicine/prod/charge-fees/520591656_JohnsHopkinsHospital_standardcharges.csv
210029,MD,Johns Hopkins Bayview Medical Center,https://jhm-web-assets.s3.amazonaws.com/hopkinsmedicine/prod/charge-fees/521341890_JohnsHopkinsBayview_standardcharges.csv
090005,MD,Sibley Memorial Hospital,https://jhm-web-assets.s3.amazonaws.com/hopkinsmedicine/prod/charge-fees/530196602_SibleyMemorialHospital_standardcharges.csv
210022,MD,Suburban Hospital,https://jhm-web-assets.s3.amazonaws.com/hopkinsmedicine/prod/charge-fees/520610545_SuburbanHospital_standardcharges.csv
103300,MD,Johns Hopkins All Children's Hospital,https://www.hopkinsallchildrens.org/getmedia/c96cf29b-507d-4177-aa49-09c61948b85b/StandardCharges;.aspx
210002,MD,University of Maryland Medical Center,https://www.umms.org/ummc/-/media/files/ummc/patients-and-visitors/for-patients/hospital-charges/521362793-ummc-standard-charges--feb-2022.csv
210002,MD,R. Adams Cowley Shock Trauma Center,https://www.umms.org/ummc/-/media/files/ummc/patients-and-visitors/for-patients/hospital-charges/521362793-um-r-adams-cowley-shock-trauma-center-standard-charges--feb-2022.csv
213300,MD,Mt. Washington Pediatric Hospital,https://www.mwph.org/-/media/files/mwph/patients-and-guests/hospital-charges/520591483-mtwashington-pediatric-hospital-standard-charges.csv
010011,AL,Saint Vincent's East,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/al/630578923_ascension-saint-vincents-east_standardcharges.xlsx
011305,AL,Saint Vincent's Blount,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/al/630909073_saint-vincents-blount_standardcharges.xlsx
010056,AL,Saint Vincent's Birmingham,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/al/630288864_saint-vincents-birmingham_standardcharges.xlsx
010173,AL,Saint Vincent's Chilton,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/al/810935368_saint-vincents-chilton_standardcharges.xlsx
010130,AL,Saint Vincent's Saint Clair,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/al/631146531_saint-vincents-saint-clair_standardcharges.xlsx
230019,AL,Ascension Providence,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/al/630288861_ascension-providence_standardcharges.xlsx
100040,FL,Ascension St. Vincent's Riverside,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/fl/590624449_ascension-st-vincents-riverside_standardcharges.xlsx
100307,FL,Ascension St. Vincent's Southside,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/fl/260479484_ascension-st-vincents-southside_standardcharges.xlsx
100321,FL,Ascension St. Vincent's Clay County,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/fl/461523194_ascension-st-vincents-clay-county_standardcharges.xlsx
100025,FL,Ascension Sacred Heart Pensacola,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/fl/590634434_ascension-sacred-heart-pensacola_standardcharges.xlsx
100292,FL,Ascension Sacred Heart Emerald Coast,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/fl/721529708_ascension-sacred-heart-emerald-coast_standardcharges.xlsx
100313,FL,Ascension Sacred Heart Gulf,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/fl/300577249_ascension-sacred-heart-gulf_standardcharges.xlsx
100026,FL,Ascension Sacred Heart Bay,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/fl/900799724_ascension-sacred-heart-bay_standardcharges.xlsx
140258,IL,Alexian Brothers Medical Center,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/362596381_amita-health-alexian-brothers-medical-center-elk-grove-village-and-amita-health-rehabilitation-hospital-elk-grove-village_standardcharges.xlsx
140290,IL,St. Alexius Medical Center,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/364251846_amita-health-st-alexius-medical-center-hoffman-estates-and-amita-health-women-and-childrens-hospital-hoffman-estates_standardcharges.xlsx
144031,IL,Alexian Brothers Behavioral Health Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/364251848_alexian-brothers-behavioral-health-hospital_standardcharges.xlsx
142011,IL,Presence Holy Family Medical Center,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/362235165_amita-health-holy-family-medical-center-des-plaines_standardcharges.xlsx
140117,IL,Presence Resurrection Medical Center,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/362235165_amita-health-resurrection-medical-center-chicago_standardcharges.xlsx
140224,IL,Presence St Joseph Hospital - Chicago,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/362235165_amita-health-saint-joseph-hospital-chicago_standardcharges.xlsx
140180,IL,Presence St Mary and Elizabeth Medical Center,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/362235165_amita-health-saints-mary-and-elizabeth-medical-center-chicago_standardcharges.xlsx
140174,IL,Presence Mercy Medical Center - Aurora,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/364195126_amita-health-mercy-medical-center-aurora_standardcharges.xlsx
140080,IL,Presence St Francis Hospital - Evanston,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/362235165_amita-health-saint-francis-hospital-evanston_standardcharges.xlsx
140217,IL,Presence St Joseph Hospital - Elgin,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/364195126_amita-health-saint-joseph-hospital-elgin_standardcharges.xlsx
140007,IL,Presence St Joseph Medical Center - Joliet,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/364195126_amita-health-saint-joseph-medical-center-joliet_standardcharges.xlsx
140155,IL,Presence St Mary's Hospital - Kankakee,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/364195126_amita-health-st-marys-hospital-kankakee_standardcharges.xlsx
150010,IN,Ascension St. Vincent Kokomo,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/350992717_ascension-st-vincent-kokomo-_standardcharges.xlsx
150084,IN,Ascension St. Vincent Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/350869066_ascension-st-vincent-hospital_standardcharges.xlsx
150088,IN,Ascension St. Vincent Anderson,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/460877261_ascension-st-vincent-anderson_standardcharges.xlsx
150100,IN,Ascension St. Vincent Evansville,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/350869065_ascension-st-vincent-evansville_standardcharges.xlsx
150153,IN,Ascension St. Vincent Heart Center,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/364492612_ascension-st-vincent-heart-center_standardcharges.xlsx
150157,IN,Ascension St. Vincent Carmel,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/743107055_ascension-st-vincent-carmel_standardcharges.xlsx
150181,IN,Ascension St. Vincent Fishers,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/454243702_ascension-st-vincent-fishers_standardcharges.xlsx
151301,IN,Ascension St. Vincent Randolph,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/352103153_ascension-st-vincent-randolph_standardcharges.xlsx
151303,IN,Ascension St. Vincent Jennings,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/351841606_ascension-st-vincent-jennings_standardcharges.xlsx
151307,IN,Ascension St. Vincent Williamsport,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/350784551_ascension-st-vincent-williamsport_standardcharges.xlsx
151308,IN,Ascension St. Vincent Mercy,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/350876389_ascension-st-vincent-mercy_standardcharges.xlsx
151309,IN,Ascension St. Vincent Clay,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/352112529_ascension-st-vincent-clay_standardcharges.xlsx
151314,IN,Ascension St. Vincent Salem,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/270847538_ascension-st-vincent-salem_standardcharges.xlsx
151325,IN,Ascension St. Vincent Warrick,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/351343019_ascension-st-vincent-warrick_standardcharges.xlsx
151335,IN,Ascension St. Vincent Dunn,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/272192831_ascension-st-vincent-dunn_standardcharges.xlsx
152020,IN,Ascension St. Vincent Seton Specialty Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/351712001_ascension-st-vincent-seton-specialty-hospital_standardcharges.xlsx
150157,IN,Ascension St Vincent Carmel Ambulatory Surgery Center,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/320014795_ascension-st-vincent-carmel-asc_standardcharges.xlsx
150157,IN,Ascension St Vincent Endoscopy Center,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/320029881_ascension-st-vincent-endoscopy-center_standardcharges.xlsx
170142,KS,Ascension Via Christi Hospital Manhattan,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ks/481186704_ascension-via-christi-hospital-_standardcharges.xlsx
170006,KS,Ascension Via Christi Hospital Pittsburg,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ks/480543778_ascension-via-christi-hospital_standardcharges.xlsx
170122,KS,Ascension Via Christi St. Francis,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ks/481172106_ascension-via-christi-st-francis-_standardcharges.xlsx
170200,KS,Ascension Via Christi St. Teresa,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ks/271965272_ascension-via-christi-st-teresa_standardcharges.xlsx
171337,KS,Wamego Health Center,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ks/721526400_wamego-health-center_standardcharges.xlsx
173028,KS,Ascension Via Christi Rehabilitation Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ks/481158274_ascension-via-christi-rehabiliatation-hospital_standardcharges.xlsx
210011,MD,Saint Agnes Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/md/520591657_saint-agnes-hospital_standardcharges.xlsx
230019,MI,Ascension Providence Hospital Southfield Campus,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/381358212_ascension-providence-hospital-southfield-campus_standardcharges.xlsx
230019,MI,Ascension Providence Hospital Novi Campus,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/381358212_ascension-providence-hospital-novi-campus_standardcharges.xlsx
230165,MI,Ascension St. John Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/381359063_ascension-st-john-hospital_standardcharges.xlsx
230195,MI,Ascension Macomb-Oakland Hospital Warren Campus,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/383322109_ascension-macomb-oakland-hospital-warren-campus_standardcharges.xlsx
230223,MI,Ascension Macomb-Oakland Hospital Madison Heights Campus,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/383322109_ascension-macomb-oakland-hospital-madison-heights-campus_standardcharges.xlsx
230241,MI,Ascension River District Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/383160564_ascension-river-district-hospital_standardcharges.xlsx
230279,MI,Ascension Brighton Center for Recovery,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/381576680_ascension-brighton-center-for-recovery_standardcharges.xlsx
230197,MI,Ascension Genesys Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/382377821_ascension-genesys-hospital_standardcharges.xlsx
230117,MI,Ascension Borgess Hospital and Ascension Borgess-Pipp Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/381360526_ascension-borgess-hospital-and-ascension-borgess-pipp-hospital_standardcharges.xlsx
