zip_code,bed_count,ccn,medicare_medicaid_eligible
10029,0,339813,TRUE
14215,0,339814,TRUE
11040,0,339815,TRUE
28025,457,340001,TRUE
28801,735,340002,TRUE
27030,112,340003,TRUE
27261,354,340004,TRUE
28352,104,340008,TRUE
27534,316,340010,TRUE
28139,143,340013,TRUE
27103,912,340014,TRUE
28144,308,340015,TRUE
28779,86,340016,TRUE
28791,222,340017,TRUE
27330,137,340020,TRUE
28150,241,340021,TRUE
28792,103,340023,TRUE
28328,146,340024,TRUE
28501,235,340027,TRUE
28302,600,340028,TRUE
27710,1019,340030,TRUE
28052,442,340032,TRUE
28677,247,340039,TRUE
27834,909,340040,TRUE
28645,110,340041,TRUE
28540,150,340042,TRUE
27157,885,340047,TRUE
27704,24,340049,TRUE
28359,314,340050,TRUE
28607,117,340051,TRUE
28233,877,340053,TRUE
27288,108,340060,TRUE
27514,724,340061,TRUE
28659,120,340064,TRUE
28472,166,340068,TRUE
27610,678,340069,TRUE
27216,238,340070,TRUE
28334,108,340071,TRUE
27609,218,340073,TRUE
28655,204,340075,TRUE
28170,15,340084,TRUE
27360,149,340085,TRUE
28752,65,340087,TRUE
27577,175,340090,TRUE
27401,1232,340091,TRUE
27293,94,340096,TRUE
28621,81,340097,TRUE
28210,344,340098,TRUE
27910,124,340099,TRUE
27886,83,340107,TRUE
27909,182,340109,TRUE
28203,843,340113,TRUE
27607,425,340114,TRUE
28374,395,340115,TRUE
28601,338,340116,TRUE
28001,109,340119,TRUE
28349,101,340120,TRUE
27204,145,340123,TRUE
27893,317,340126,TRUE
27565,62,340127,TRUE
28117,105,340129,TRUE
27705,469,34012F,FALSE
28112,157,340130,TRUE
28560,314,340131,TRUE
27536,102,340132,TRUE
27892,49,340133,TRUE
28301,390,34013F,FALSE
28402,769,340141,TRUE
28557,117,340142,TRUE
28602,258,340143,TRUE
28687,136,340144,TRUE
28092,110,340145,TRUE
27804,332,340147,TRUE
27103,136,340148,TRUE
27870,206,340151,TRUE
27704,391,340155,TRUE
28719,26,340156,TRUE
28462,60,340158,TRUE
27573,50,340159,TRUE
28262,130,340166,TRUE
28401,44,340168,TRUE
28106,102,340171,TRUE
27518,156,340173,TRUE
28144,904,34017F,FALSE
28078,75,340183,TRUE
28721,178,340184,TRUE
27006,81,340187,TRUE
28376,41,340188,TRUE
28215,36,340190,TRUE
28451,1,340194,TRUE
28805,389,34036F,FALSE
27371,25,341303,TRUE
27983,15,341304,TRUE
28713,48,341305,TRUE
28425,25,341307,TRUE
27344,68,341311,TRUE
27962,49,341314,TRUE
28337,35,341315,TRUE
28741,25,341316,TRUE
27016,93,341317,TRUE
27932,25,341318,TRUE
28712,25,341319,TRUE
28675,25,341320,TRUE
28722,35,341322,TRUE
28646,40,341323,TRUE
27959,19,341324,TRUE
28640,76,341325,TRUE
28734,25,341326,TRUE
28461,25,341327,TRUE
28906,50,341328,TRUE
28777,85,341329,TRUE
27406,101,342012,TRUE
27804,50,342013,TRUE
28301,112,342014,TRUE
28210,40,342015,TRUE
28802,34,342017,TRUE
27704,30,342018,TRUE
27401,30,342020,TRUE
28813,80,343025,TRUE
28203,150,343026,TRUE
27103,68,343027,TRUE
27509,466,344004,TRUE
27104,104,344007,TRUE
27610,168,344014,TRUE
28540,88,344016,TRUE
28711,80,344023,TRUE
28655,737,344025,TRUE
27530,251,344026,TRUE
27509,80,344027,TRUE
28339,16,344029,TRUE
28451,20,344030,TRUE
27617,77,344032,TRUE
27834,16,344033,TRUE
28646,29,344034,TRUE
27514,0,349800,TRUE
27835,0,349801,TRUE
28232,0,349802,TRUE
27157,0,349803,TRUE
27710,0,349804,TRUE
58501,287,350002,TRUE
58701,416,350006,TRUE
58122,764,350011,TRUE
58506,233,350015,TRUE
58201,267,350019,TRUE
58102,228,35002F,FALSE
58701,120,35003F,FALSE
58316,46,350063,TRUE
58104,142,350070,TRUE
58852,25,351300,TRUE
58784,11,351301,TRUE
58854,24,351302,TRUE
58540,22,351303,TRUE
58575,25,351304,TRUE
58746,25,351305,TRUE
58425,18,351306,TRUE
58318,25,351307,TRUE
58254,19,351308,TRUE
58257,25,351309,TRUE
58545,13,351310,TRUE
58054,25,351311,TRUE
58267,12,351312,TRUE
58623,23,351313,TRUE
58533,25,351314,TRUE
58474,20,351315,TRUE
58367,25,351316,TRUE
58421,25,351318,TRUE
58220,20,351319,TRUE
58237,14,351320,TRUE
58495,24,351321,TRUE
58413,20,351322,TRUE
58249,20,351323,TRUE
58072,25,351324,TRUE
58730,20,351325,TRUE
58270,14,351326,TRUE
58341,25,351327,TRUE
58552,14,351328,TRUE
58045,16,351329,TRUE
58639,25,351330,TRUE
58324,20,351331,TRUE
58368,25,351332,TRUE
58301,25,351333,TRUE
58801,25,351334,TRUE
58401,25,351335,TRUE
58601,25,351336,TRUE
58538,12,351364,TRUE
58104,31,352004,TRUE
58554,41,352005,TRUE
58104,42,353026,TRUE
58401,125,354003,TRUE
58103,110,354004,TRUE
58501,0,359810,TRUE
58122,0,359811,TRUE
45255,226,360001,TRUE
44805,123,360002,TRUE
45219,771,360003,TRUE
43214,1000,360006,TRUE
45662,237,360008,TRUE
45804,285,360009,TRUE
44622,220,360010,TRUE
43302,389,360011,TRUE
43081,392,360012,TRUE
45365,71,360013,TRUE
45701,114,360014,TRUE
45236,209,360016,TRUE
43215,645,360017,TRUE
44106,949,36001F,FALSE
44309,1093,360020,TRUE
44870,400,360025,TRUE
45385,41,360026,TRUE
44307,511,360027,TRUE
43402,168,360029,TRUE
45601,27,36002F,FALSE
45885,113,360032,TRUE
43213,937,360035,TRUE
44691,207,360036,TRUE
44115,448,360037,TRUE
43701,298,360039,TRUE
45220,463,36003F,FALSE
43050,111,360040,TRUE
44129,309,360041,TRUE
45331,92,360044,TRUE
45056,94,360046,TRUE
43699,319,360048,TRUE
44106,795,36004F,FALSE
45409,970,360051,TRUE
45631,287,360054,TRUE
44482,346,360055,TRUE
45014,271,360056,TRUE
45828,88,360058,TRUE
44109,702,360059,TRUE
43217,70,36005F,FALSE
44501,628,360064,TRUE
44857,112,360065,TRUE
45801,424,360066,TRUE
43606,794,360068,TRUE
45433,350,36006F,FALSE
44708,520,360070,TRUE
45891,120,360071,TRUE
43130,250,360072,TRUE
44024,213,360075,TRUE
45005,328,360076,TRUE
44111,468,360077,TRUE
44266,302,360078,TRUE
45429,494,360079,TRUE
45428,762,36007F,FALSE
43935,161,360080,TRUE
44119,301,360082,TRUE
44710,808,360084,TRUE
43210,971,360085,TRUE
45504,254,360086,TRUE
44113,203,360087,TRUE
44883,120,360089,TRUE
45601,96,36008F,FALSE
43537,215,360090,TRUE
44256,157,360091,TRUE
43040,97,360092,TRUE
45840,239,360095,TRUE
43920,144,360096,TRUE
44077,399,360098,TRUE
43203,20,36009F,FALSE
44811,70,360107,TRUE
43812,165,360109,TRUE
44691,12,36010E,FALSE
43608,568,360112,TRUE
44903,358,360118,TRUE
43506,70,360121,TRUE
44145,240,360123,TRUE
44004,249,360125,TRUE
43023,27,36012E,FALSE
44601,207,360131,TRUE
45013,220,360132,TRUE
45405,417,360133,TRUE
45220,672,360134,TRUE
44106,1037,360137,TRUE
43402,58,36013E,FALSE
44125,349,360143,TRUE
44122,180,360144,TRUE
44035,400,360145,TRUE
45750,204,360147,TRUE
44654,55,360148,TRUE
45056,90,36014E,FALSE
44223,258,360150,TRUE
43228,262,360152,TRUE
44130,346,360155,TRUE
43420,179,360156,TRUE
45601,261,360159,TRUE
45401,84,36015E,FALSE
44484,219,360161,TRUE
45219,621,360163,TRUE
43113,94,360170,TRUE
44053,317,360172,TRUE
45373,178,360174,TRUE
45177,143,360175,TRUE
45242,465,360179,TRUE
44195,1267,360180,TRUE
44460,252,360185,TRUE
43140,107,360189,TRUE
44024,126,360192,TRUE
43311,115,360197,TRUE
43725,221,360203,TRUE
45406,28,36020E,FALSE
43015,130,360210,TRUE
43952,519,360211,TRUE
43055,227,360218,TRUE
45504,343,36021E,FALSE
44124,280,360230,TRUE
45211,297,360234,TRUE
45103,157,360236,TRUE
45342,214,360239,TRUE
43068,30,36023E,FALSE
43210,172,360242,TRUE
44084,114,360245,TRUE
43230,50,360247,TRUE
44067,92,36024E,FALSE
43616,92,360259,TRUE
43050,536,36025E,FALSE
45804,3,360263,TRUE
43054,42,360266,TRUE
44305,0,36026E,FALSE
43512,23,360270,TRUE
44512,306,360276,TRUE
45056,0,36029E,FALSE
44905,38,36030E,FALSE
44092,58,36033E,FALSE
43016,107,360348,TRUE
44720,22,36034E,FALSE
44310,94,360351,TRUE
44512,36,360352,TRUE
45069,162,360354,TRUE
45502,24,360355,TRUE
43110,10,360358,TRUE
44122,144,360359,TRUE
45431,129,360360,TRUE
45662,10,360361,TRUE
44011,126,360364,TRUE
44906,26,360365,TRUE
44122,24,360367,TRUE
45373,28,360368,TRUE
44122,1,360370,TRUE
43220,1,360371,TRUE
43123,1,360372,TRUE
43608,76,360373,TRUE
45802,1501,36037E,FALSE
45822,42,36040E,FALSE
44115,96,36041E,FALSE
45433,135,36042F,FALSE
45879,25,361300,TRUE
43526,25,361301,TRUE
44621,25,361302,TRUE
44254,20,361303,TRUE
45123,25,361304,TRUE
44074,25,361306,TRUE
44041,25,361307,TRUE
44030,25,361308,TRUE
43545,25,361309,TRUE
44890,15,361310,TRUE
43907,25,361311,TRUE
43078,25,361312,TRUE
43338,25,361313,TRUE
43452,15,361314,TRUE
43326,25,361315,TRUE
44820,15,361316,TRUE
44830,15,361318,TRUE
45750,25,361319,TRUE
45640,25,361320,TRUE
43713,25,361321,TRUE
45817,25,361322,TRUE
44667,25,361323,TRUE
44875,25,361324,TRUE
44833,35,361325,TRUE
45679,25,361326,TRUE
43543,35,361327,TRUE
43512,35,361328,TRUE
43351,25,361329,TRUE
43138,25,361330,TRUE
43160,25,361331,TRUE
45133,35,361332,TRUE
43567,35,361333,TRUE
45690,25,361334,TRUE
43026,37,361991,TRUE
45216,108,362004,TRUE
44146,104,362015,TRUE
44708,61,362016,TRUE
45219,36,362019,TRUE
45801,12,362020,TRUE
43201,186,362022,TRUE
44512,45,362023,TRUE
44501,31,362024,TRUE
44001,30,362025,TRUE
44120,119,362026,TRUE
44308,34,362027,TRUE
45342,44,362028,TRUE
44128,142,362029,TRUE
43055,35,362031,TRUE
44710,30,362032,TRUE
45417,67,362033,TRUE
43560,45,362036,TRUE
43207,43,362037,TRUE
43614,40,362038,TRUE
44484,120,363026,TRUE
45402,60,363033,TRUE
45216,60,363034,TRUE
44304,60,363035,TRUE
44122,50,363036,TRUE
43201,44,363037,TRUE
44011,60,363038,TRUE
44011,50,363039,TRUE
43614,41,363040,TRUE
45207,60,363041,TRUE
43082,60,363042,TRUE
43623,24,363043,TRUE
43016,30,363044,TRUE
45044,36,363045,TRUE
45229,523,363300,TRUE
44106,244,363302,TRUE
44308,253,363303,TRUE
44104,52,363304,TRUE
43205,378,363305,TRUE
45404,155,363306,TRUE
45404,30,363308,TRUE
43223,176,364007,TRUE
44067,260,364011,TRUE
43614,114,364014,TRUE
45701,40,364015,TRUE
44094,160,364029,TRUE
44648,212,364031,TRUE
45237,291,364035,TRUE
43537,42,364036,TRUE
44505,53,364038,TRUE
45504,26,364040,TRUE
43223,78,364041,TRUE
45040,32,364044,TRUE
45863,86,364047,TRUE
45417,32,364048,TRUE
43016,48,364049,TRUE
45420,110,364050,TRUE
45069,48,364051,TRUE
44053,30,364052,TRUE
44122,72,364053,TRUE
44041,16,364054,TRUE
44883,24,364055,TRUE
45242,28,364056,TRUE
45213,40,364057,TRUE
43229,54,364058,TRUE
44236,23,364059,TRUE
44504,76,364060,TRUE
43209,80,364061,TRUE
43232,80,364062,TRUE
45121,49,364063,TRUE
44714,12,364064,TRUE
45239,80,364065,TRUE
43560,65,364066,TRUE
44106,0,369801,TRUE
43210,0,369803,TRUE
45267,0,369804,TRUE
43614,0,369805,TRUE
45229,0,369806,TRUE
44106,0,369807,TRUE
43205,0,369810,TRUE
45219,0,369811,TRUE
74104,620,370001,TRUE
73801,87,370002,TRUE
74355,117,370004,TRUE
74601,140,370006,TRUE
73070,387,370008,TRUE
73120,385,370013,TRUE
74702,148,370014,TRUE
74361,48,370015,TRUE
73701,183,370016,TRUE
74006,133,370018,TRUE
73644,62,370019,TRUE
74820,159,370020,TRUE
73521,49,370022,TRUE
73533,110,370023,TRUE
74401,325,370025,TRUE
73701,229,370026,TRUE
73112,876,370028,TRUE
73601,66,370029,TRUE
74631,25,370030,TRUE
74501,187,370034,TRUE
73101,686,370037,TRUE
74017,49,370039,TRUE
74037,49,370041,TRUE
73401,190,370047,TRUE
74076,117,370049,TRUE
73018,57,370054,TRUE
73505,283,370056,TRUE
74447,66,370057,TRUE
74105,37,37006E,FALSE
74127,195,370078,TRUE
74523,23,370083,TRUE
74465,98,370089,TRUE
74136,1088,370091,TRUE
73104,910,370093,TRUE
73110,255,370094,TRUE
73505,199,370097,TRUE
74023,99,370099,TRUE
73036,25,37009F,FALSE
74743,34,370100,TRUE
73109,334,370106,TRUE
73503,250,37010F,FALSE
74955,41,370112,TRUE
74344,58,370113,TRUE
74104,703,370114,TRUE
74401,315,37012F,FALSE
73077,26,370139,TRUE
73145,75,37013F,FALSE
74804,96,370149,TRUE
73104,466,37014F,FALSE
73651,38,370153,TRUE
73080,39,370158,TRUE
74464,57,37015F,FALSE
74467,100,370166,TRUE
74571,114,37016F,FALSE
73507,26,370170,TRUE
74464,60,370171,TRUE
74571,44,370172,TRUE
74017,60,370173,TRUE
74960,67,370178,TRUE
74820,48,370180,TRUE
74437,41,370183,TRUE
73521,25,37018F,FALSE
73120,9,370192,TRUE
73120,23,370199,TRUE
73601,25,37019F,FALSE
73129,12,370201,TRUE
74133,180,370202,TRUE
73159,45,370203,TRUE
73134,25,370206,TRUE
74017,66,37020F,FALSE
74137,75,370210,TRUE
73099,75,370211,TRUE
73139,9,370212,TRUE
73052,26,370214,TRUE
73120,98,370215,TRUE
74132,38,370216,TRUE
74133,96,370218,TRUE
73501,68,37021F,FALSE
73114,8,370220,TRUE
73114,75,370222,TRUE
73013,15,370225,TRUE
74055,36,370227,TRUE
74055,83,370228,TRUE
74868,32,370229,TRUE
73135,44,370234,TRUE
74012,44,370235,TRUE
73034,95,370236,TRUE
74301,50,370237,TRUE
73162,32,370240,TRUE
73160,1,370241,TRUE
73075,43,370243,TRUE
73645,10,37027E,FALSE
74301,1517,37032E,FALSE
73069,19,37036E,FALSE
74344,45,37037E,FALSE
73717,42,37044E,FALSE
73701,248,37048E,FALSE
74525,25,371300,TRUE
74864,25,371301,TRUE
73772,25,371302,TRUE
73628,15,371303,TRUE
73460,25,371304,TRUE
74048,25,371305,TRUE
73448,25,371306,TRUE
73933,25,371307,TRUE
74056,25,371309,TRUE
73438,22,371310,TRUE
73573,25,371311,TRUE
74066,25,371312,TRUE
73750,25,371313,TRUE
73005,25,371314,TRUE
74079,25,371316,TRUE
73044,25,371317,TRUE
74637,25,371318,TRUE
74538,20,371319,TRUE
74020,14,371320,TRUE
74848,25,371321,TRUE
73932,24,371322,TRUE
73096,25,371323,TRUE
73834,25,371324,TRUE
73632,14,371325,TRUE
73446,25,371326,TRUE
73763,17,371327,TRUE
73086,25,371328,TRUE
73737,25,371329,TRUE
73554,18,371330,TRUE
74030,15,371331,TRUE
73663,18,371332,TRUE
74859,25,371333,TRUE
73015,21,371334,TRUE
74462,25,371335,TRUE
73858,79,371336,TRUE
74953,59,371337,TRUE
73550,22,371338,TRUE
73942,33,371340,TRUE
73717,25,371341,TRUE
74745,25,371342,TRUE
73103,59,372004,TRUE
73120,18,372005,TRUE
74127,56,372007,TRUE
73112,72,372009,TRUE
73110,31,372012,TRUE
74145,60,372018,TRUE
74801,34,372019,TRUE
74401,64,372022,TRUE
74447,4,372023,TRUE
73102,50,373025,TRUE
73142,50,373033,TRUE
74012,40,373034,TRUE
74133,42,373035,TRUE
73135,36,373036,TRUE
73071,36,373300,TRUE
73008,160,373303,TRUE
73070,182,374000,TRUE
73841,130,374001,TRUE
74501,15,374006,TRUE
73505,30,374008,TRUE
74128,64,374012,TRUE
74820,60,374016,TRUE
74354,50,374017,TRUE
74136,90,374020,TRUE
74120,120,374021,TRUE
73141,116,374023,TRUE
73114,72,374025,TRUE
74114,56,374026,TRUE
73117,0,379801,TRUE
73112,0,379803,TRUE
74104,0,379804,TRUE
97058,49,380001,TRUE
97527,150,380002,TRUE
97225,523,380004,TRUE
97520,49,380005,TRUE
97227,554,380007,TRUE
97239,560,380009,TRUE
97330,188,380014,TRUE
97210,539,380017,TRUE
97504,378,380018,TRUE
97477,113,380020,TRUE
97123,215,380021,TRUE
97321,79,380022,TRUE
97030,115,380025,TRUE
97471,174,380027,TRUE
97381,48,380029,TRUE
97301,529,38002E,FALSE
97401,104,380033,TRUE
97132,40,380037,TRUE
97045,143,380038,TRUE
97207,540,38003F,FALSE
97701,231,380047,TRUE
97470,518,38004F,FALSE
97601,176,380050,TRUE
97301,434,380051,TRUE
97914,49,380052,TRUE
97383,40,380056,TRUE
97216,302,380060,TRUE
97213,483,380061,TRUE
97128,88,380071,TRUE
97504,168,380075,TRUE
97222,77,380082,TRUE
97062,150,380089,TRUE
97420,172,380090,TRUE
97015,329,380091,TRUE
97477,347,380102,TRUE
97124,122,380103,TRUE
97424,11,381301,TRUE
97367,15,381302,TRUE
97138,34,381303,TRUE
97411,24,381304,TRUE
97845,39,381305,TRUE
97828,25,381306,TRUE
97720,44,381307,TRUE
97338,25,381308,TRUE
97630,24,381309,TRUE
97836,21,381310,TRUE
97467,24,381311,TRUE
97423,30,381312,TRUE
97754,35,381313,TRUE
97365,48,381314,TRUE
97814,36,381315,TRUE
97439,21,381316,TRUE
97141,49,381317,TRUE
97031,32,381318,TRUE
97801,49,381319,TRUE
97103,49,381320,TRUE
97850,49,381321,TRUE
97444,24,381322,TRUE
97355,49,381323,TRUE
97741,36,381324,TRUE
97838,49,381325,TRUE
97220,73,382004,TRUE
97239,29,383300,TRUE
97301,604,384008,TRUE
97225,78,384012,TRUE
97239,0,389800,TRUE
97210,0,389801,TRUE
97225,0,389802,TRUE
18510,293,390001,TRUE
15132,198,390002,TRUE
17815,76,390003,TRUE
17011,315,390004,TRUE
17822,559,390006,TRUE
16544,428,390009,TRUE
19446,150,390012,TRUE
17837,132,390013,TRUE
16105,175,390016,TRUE
16602,68,39001F,FALSE
19122,31,390025,TRUE
19118,179,390026,TRUE
19140,677,390027,TRUE
15219,435,390028,TRUE
16001,199,39002F,FALSE
17901,187,390030,TRUE
15065,228,390032,TRUE
18951,81,390035,TRUE
15009,361,390036,TRUE
15143,186,390037,TRUE
15501,111,390039,TRUE
15401,190,390041,TRUE
15301,260,390042,TRUE
19611,738,390044,TRUE
17701,255,390045,TRUE
17403,572,390046,TRUE
17044,123,390048,TRUE
18015,813,390049,TRUE
19320,1010,39004F,FALSE
15212,524,390050,TRUE
16652,71,390056,TRUE
18960,250,390057,TRUE
17015,165,390058,TRUE
16504,87,39005F,FALSE
16673,45,390062,TRUE
16550,343,390063,TRUE
17325,76,390065,TRUE
17042,196,390066,TRUE
17105,717,390067,TRUE
17543,206,390068,TRUE
17042,1069,39006F,FALSE
19007,186,390070,TRUE
17745,25,390071,TRUE
18603,90,390072,TRUE
16601,398,390073,TRUE
19320,171,390076,TRUE
18840,304,390079,TRUE
19026,247,390081,TRUE
15801,250,390086,TRUE
15224,500,390090,TRUE
16346,173,390091,TRUE
16214,67,390093,TRUE
19605,240,390096,TRUE
19046,268,390097,TRUE
19104,390,39009F,FALSE
17602,632,390100,TRUE
17408,128,390101,TRUE
15215,237,390102,TRUE
16735,31,390104,TRUE
15237,346,390107,TRUE
15905,486,390110,TRUE
19104,782,390111,TRUE
15963,54,390112,TRUE
16335,203,390113,TRUE
15213,363,390114,TRUE
19114,464,390115,TRUE
19401,130,390116,TRUE
15537,49,390117,TRUE
18510,290,390119,TRUE
15206,590,39011F,FALSE
19464,219,390123,TRUE
18431,106,390125,TRUE
19460,206,390127,TRUE
15240,686,39012F,FALSE
18103,1190,390133,TRUE
18764,412,390137,TRUE
17268,57,390138,TRUE
19010,320,390139,TRUE
18711,291,39013F,FALSE
19141,783,390142,TRUE
15601,375,390145,TRUE
16365,85,390146,TRUE
15063,210,390147,TRUE
15370,69,390150,TRUE
17201,257,390151,TRUE
19301,231,390153,TRUE
15136,138,390157,TRUE
15317,104,390160,TRUE
18042,164,390162,TRUE
16201,154,390163,TRUE
15213,1577,390164,TRUE
16001,294,390168,TRUE
15701,166,390173,TRUE
19107,925,390174,TRUE
16125,201,390178,TRUE
19380,263,390179,TRUE
19013,672,390180,TRUE
18218,108,390183,TRUE
15425,64,390184,TRUE
18201,150,390185,TRUE
19096,331,390195,TRUE
19111,100,390196,TRUE
16509,144,390198,TRUE
15767,49,390199,TRUE
18301,264,390201,TRUE
18901,271,390203,TRUE
19152,203,390204,TRUE
16146,220,390211,TRUE
15666,210,390217,TRUE
15650,170,390219,TRUE
19063,212,390222,TRUE
19104,305,390223,TRUE
17522,130,390225,TRUE
19107,475,390226,TRUE
15243,328,390228,TRUE
19001,880,390231,TRUE
17331,93,390233,TRUE
18501,186,390237,TRUE
17033,564,390256,TRUE
19047,373,390258,TRUE
15025,390,390265,TRUE
16127,67,390266,TRUE
15146,349,390267,TRUE
16803,260,390268,TRUE
18711,310,390270,TRUE
19403,67,390272,TRUE
19408,83,390278,TRUE
19128,137,390304,TRUE
16154,10,390307,TRUE
18017,20,390314,TRUE
19610,15,390316,TRUE
18104,20,390321,TRUE
19020,24,390322,TRUE
15301,14,390323,TRUE
19468,12,390324,TRUE
17402,38,390325,TRUE
18045,108,390326,TRUE
17403,73,390327,TRUE
15146,155,390328,TRUE
19403,171,390329,TRUE
18360,98,390330,TRUE
19107,4,390331,TRUE
17961,32,390332,TRUE
15601,10,390333,TRUE
15090,100,390334,TRUE
18235,40,390335,TRUE
17025,120,390336,TRUE
17756,20,390337,TRUE
18519,24,390338,TRUE
17740,25,391300,TRUE
17756,20,391301,TRUE
15552,20,391302,TRUE
17233,21,391303,TRUE
17764,16,391304,TRUE
16947,25,391305,TRUE
18801,25,391306,TRUE
16686,25,391307,TRUE
16407,20,391308,TRUE
18847,25,391309,TRUE
15825,35,391312,TRUE
16915,49,391313,TRUE
16354,25,391314,TRUE
15857,35,391315,TRUE
16901,25,391316,TRUE
16646,25,391317,TRUE
18764,36,392025,TRUE
19111,52,392027,TRUE
15071,63,392028,TRUE
15901,39,392031,TRUE
18017,32,392033,TRUE
15650,40,392036,TRUE
16501,50,392037,TRUE
17101,92,392039,TRUE
15009,35,392043,TRUE
15213,67,392044,TRUE
15132,30,392045,TRUE
17822,30,392047,TRUE
19146,38,392050,TRUE
19355,148,393025,TRUE
19607,60,393026,TRUE
15238,162,393027,TRUE
18508,50,393030,TRUE
17055,75,393031,TRUE
18103,106,393035,TRUE
18702,47,393036,TRUE
17404,90,393037,TRUE
19102,96,393038,TRUE
16823,73,393039,TRUE
16602,80,393040,TRUE
15143,55,393045,TRUE
16507,60,393046,TRUE
17821,42,393047,TRUE
17036,76,393053,TRUE
17604,59,393054,TRUE
19047,50,393055,TRUE
17109,55,393056,TRUE
15224,312,393302,TRUE
19104,514,393303,TRUE
15224,30,393304,TRUE
19134,189,393307,TRUE
19104,53,393309,TRUE
19401,289,394001,TRUE
17821,161,394004,TRUE
19124,192,394008,TRUE
18411,203,394012,TRUE
19565,266,394014,TRUE
16365,152,394016,TRUE
17064,103,394020,TRUE
19131,147,394023,TRUE
15779,357,394026,TRUE
19128,239,394027,TRUE
19403,73,394033,TRUE
19002,146,394034,TRUE
18901,54,394038,TRUE
18704,149,394039,TRUE
16828,101,394040,TRUE
16214,74,394043,TRUE
18069,120,394047,TRUE
19034,146,394049,TRUE
17257,26,394050,TRUE
17110,60,394051,TRUE
19601,48,394052,TRUE
19129,36,394053,TRUE
15221,49,394054,TRUE
17603,126,394055,TRUE
19605,144,394056,TRUE
19145,22,394057,TRUE
17822,0,399800,TRUE
15213,0,399801,TRUE
15224,0,399803,TRUE
15212,0,399804,TRUE
19140,0,399806,TRUE
17033,0,399807,TRUE
19104,0,399808,TRUE
17105,0,399809,TRUE
19107,0,399810,TRUE
19096,0,399811,TRUE
19104,0,399812,TRUE
19141,0,399813,TRUE
18105,0,399815,TRUE
19013,0,399816,TRUE
16550,0,399817,TRUE
19134,0,399818,TRUE
19611,0,399819,TRUE
907,207,400001,TRUE
717,183,400003,TRUE
936,280,400004,TRUE
791,105,400005,TRUE
909,160,400006,TRUE
791,167,400007,TRUE
631,33,400010,TRUE
792,71,400011,TRUE
935,143,400012,TRUE
737,262,400013,TRUE
681,199,400014,TRUE
936,450,400015,TRUE
918,566,400016,TRUE
705,150,400018,TRUE
910,197,400019,TRUE
683,187,400021,TRUE
717,306,400022,TRUE
960,274,400032,TRUE
921,200,40003F,FALSE
733,427,400044,TRUE
785,161,400048,TRUE
927,390,400061,TRUE
603,230,400079,TRUE
613,230,400087,TRUE
923,160,400098,TRUE
959,146,400102,TRUE
682,391,400103,TRUE
725,373,400104,TRUE
956,415,400105,TRUE
915,180,400106,TRUE
961,430,400109,TRUE
698,186,400110,TRUE
676,108,400111,TRUE
984,250,400112,TRUE
780,138,400113,TRUE
674,285,400114,TRUE
693,130,400115,TRUE
614,138,400117,TRUE
674,250,400118,TRUE
725,440,400120,TRUE
969,12,400122,TRUE
681,123,400123,TRUE
936,192,400124,TRUE
738,180,400125,TRUE
683,76,400126,TRUE
935,92,400127,TRUE
919,224,400128,TRUE
641,26,400130,TRUE
738,25,400131,TRUE
979,109,400132,TRUE
928,60,400133,TRUE
912,167,400134,TRUE
927,96,400135,TRUE
680,75,400136,TRUE
612,69,40015E,FALSE
928,40,40024E,FALSE
936,32,403025,TRUE
674,40,403026,TRUE
918,31,403027,TRUE
935,215,403301,TRUE
739,240,404004,TRUE
928,108,404005,TRUE
623,43,404007,TRUE
705,20,404009,TRUE
917,0,409800,TRUE
2908,220,410004,TRUE
2904,312,410005,TRUE
2840,129,410006,TRUE
2903,719,410007,TRUE
2879,100,410008,TRUE
2886,359,410009,TRUE
2905,167,410010,TRUE
2895,214,410011,TRUE
2906,247,410012,TRUE
2891,116,410013,TRUE
2840,300,41001F,FALSE
2908,370,41002F,FALSE
2819,40,41004F,FALSE
2908,78,41005F,FALSE
2921,495,412001,TRUE
2896,40,413025,TRUE
2906,143,414000,TRUE
2915,60,414003,TRUE
2905,0,419801,TRUE
29732,288,420002,TRUE
29425,713,420004,TRUE
29536,92,420005,TRUE
29303,747,420007,TRUE
29672,169,420009,TRUE
29550,116,420010,TRUE
29671,55,420011,TRUE
29640,109,420015,TRUE
29203,649,420018,TRUE
29706,82,420019,TRUE
29440,131,420020,TRUE
29601,245,420023,TRUE
29204,258,420026,TRUE
29621,533,420027,TRUE
29488,135,420030,TRUE
29650,82,420033,TRUE
29720,217,420036,TRUE
29681,43,420037,TRUE
29325,76,420038,TRUE
29340,125,420043,TRUE
29020,119,420048,TRUE
29526,210,420049,TRUE
29506,461,420051,TRUE
29108,90,420053,TRUE
29574,124,420055,TRUE
29414,204,420065,TRUE
29560,48,420066,TRUE
29902,197,420067,TRUE
29115,286,420068,TRUE
29150,283,420070,TRUE
29646,358,420071,TRUE
29944,32,420072,TRUE
29169,460,420073,TRUE
29605,845,420078,TRUE
29406,497,420079,TRUE
29925,93,420080,TRUE
29801,273,420082,TRUE
29572,369,420085,TRUE
29220,352,420086,TRUE
29401,368,420087,TRUE
29464,140,420089,TRUE
29505,420,420091,TRUE
29576,124,420098,TRUE
29904,421,42009F,FALSE
29927,41,420101,TRUE
29615,72,420102,TRUE
29651,48,420103,TRUE
29466,85,420104,TRUE
29569,105,420105,TRUE
